 axis     ma
2279.30   0.350791562799E-01
2279.66   0.350907684758E-01
2280.02   0.351024149919E-01
2280.38   0.351140958547E-01
2280.74   0.351258110909E-01
2281.10   0.351375607272E-01
2281.46   0.351493447905E-01
2281.82   0.351611633078E-01
2282.18   0.351730163063E-01
2282.54   0.351849038130E-01
2282.90   0.351968258554E-01
2283.26   0.352087824609E-01
2283.62   0.352207736570E-01
2283.98   0.352327994715E-01
2284.34   0.352448599321E-01
2284.70   0.352569550667E-01
2285.06   0.352690849034E-01
2285.42   0.352812494702E-01
2285.78   0.352934487954E-01
2286.14   0.353056829075E-01
2286.50   0.353179518347E-01
2286.86   0.353302556058E-01
2287.22   0.353425942494E-01
2287.58   0.353549677944E-01
2287.94   0.353673762697E-01
2288.30   0.353798197044E-01
2288.66   0.353922981276E-01
2289.02   0.354048115685E-01
2289.38   0.354173600567E-01
2289.74   0.354299436216E-01
2290.10   0.354425622929E-01
2290.46   0.354552161003E-01
2290.82   0.354679050737E-01
2291.18   0.354806292430E-01
2291.54   0.354933886384E-01
2291.90   0.355061832901E-01
2292.26   0.355190132284E-01
2292.62   0.355318784838E-01
2292.98   0.355447790869E-01
2293.34   0.355577150683E-01
2293.70   0.355706864589E-01
2294.06   0.355836932896E-01
2294.42   0.355967355914E-01
2294.78   0.356098133955E-01
2295.14   0.356229267332E-01
2295.50   0.356360756359E-01
2295.86   0.356492601351E-01
2296.22   0.356624802625E-01
2296.58   0.356757360498E-01
2296.94   0.356890275290E-01
2297.30   0.357023547319E-01
2297.66   0.357157176908E-01
2298.02   0.357291164379E-01
2298.38   0.357425510056E-01
2298.74   0.357560214263E-01
2299.10   0.357695277327E-01
2299.46   0.357830699574E-01
2299.82   0.357966481334E-01
2300.18   0.358102622936E-01
2300.54   0.358239124711E-01
2300.90   0.358375986991E-01
2301.26   0.358513210110E-01
2301.62   0.358650794403E-01
2301.98   0.358788740204E-01
2302.34   0.358927047852E-01
2302.70   0.359065717684E-01
2303.06   0.359204750040E-01
2303.42   0.359344145261E-01
2303.78   0.359483903689E-01
2304.14   0.359624025667E-01
2304.50   0.359764511539E-01
2304.86   0.359905361652E-01
2305.22   0.360046576352E-01
2305.58   0.360188155988E-01
2305.94   0.360330100909E-01
2306.30   0.360472411465E-01
2306.66   0.360615088010E-01
2307.02   0.360758130895E-01
2307.38   0.360901540476E-01
2307.74   0.361045317108E-01
2308.10   0.361189461148E-01
2308.46   0.361333972955E-01
2308.82   0.361478852889E-01
2309.18   0.361624101309E-01
2309.54   0.361769718578E-01
2309.90   0.361915705059E-01
2310.26   0.362062061118E-01
2310.62   0.362208787119E-01
2310.98   0.362355883431E-01
2311.34   0.362503350421E-01
2311.70   0.362651188460E-01
2312.06   0.362799397918E-01
2312.42   0.362947979168E-01
2312.78   0.363096932583E-01
2313.14   0.363246258538E-01
2313.50   0.363395957410E-01
2313.86   0.363546029576E-01
2314.22   0.363696475415E-01
2314.58   0.363847295307E-01
2314.94   0.363998489633E-01
2315.30   0.364150058776E-01
2315.66   0.364302003120E-01
2316.02   0.364454323051E-01
2316.38   0.364607018955E-01
2316.74   0.364760091220E-01
2317.10   0.364913540235E-01
2317.46   0.365067366391E-01
2317.82   0.365221570080E-01
2318.18   0.365376151695E-01
2318.54   0.365531111631E-01
2318.90   0.365686450283E-01
2319.26   0.365842168049E-01
2319.62   0.365998265328E-01
2319.98   0.366154742519E-01
2320.34   0.366311600024E-01
2320.70   0.366468838244E-01
2321.06   0.366626457585E-01
2321.42   0.366784458452E-01
2321.78   0.366942841250E-01
2322.14   0.367101606388E-01
2322.50   0.367260754276E-01
2322.86   0.367420285324E-01
2323.22   0.367580199944E-01
2323.58   0.367740498549E-01
2323.94   0.367901181555E-01
2324.30   0.368062249378E-01
2324.66   0.368223702434E-01
2325.02   0.368385541143E-01
2325.38   0.368547765926E-01
2325.74   0.368710377203E-01
2326.10   0.368873375398E-01
2326.46   0.369036760936E-01
2326.82   0.369200534241E-01
2327.18   0.369364695742E-01
2327.54   0.369529245866E-01
2327.90   0.369694185044E-01
2328.26   0.369859513708E-01
2328.62   0.370025232289E-01
2328.98   0.370191341223E-01
2329.34   0.370357840944E-01
2329.70   0.370524731889E-01
2330.06   0.370692014498E-01
2330.42   0.370859689209E-01
2330.78   0.371027756464E-01
2331.14   0.371196216706E-01
2331.50   0.371365070379E-01
2331.86   0.371534317928E-01
2332.22   0.371703959799E-01
2332.58   0.371873996443E-01
2332.94   0.372044428307E-01
2333.30   0.372215255843E-01
2333.66   0.372386479505E-01
2334.02   0.372558099745E-01
2334.38   0.372730117020E-01
2334.74   0.372902531786E-01
2335.10   0.373075344503E-01
2335.46   0.373248555628E-01
2335.82   0.373422165625E-01
2336.18   0.373596174956E-01
2336.54   0.373770584085E-01
2336.90   0.373945393478E-01
2337.26   0.374120603601E-01
2337.62   0.374296214924E-01
2337.98   0.374472227917E-01
2338.34   0.374648643050E-01
2338.70   0.374825460798E-01
2339.06   0.375002681635E-01
2339.42   0.375180306037E-01
2339.78   0.375358334481E-01
2340.14   0.375536767446E-01
2340.50   0.375715605413E-01
2340.86   0.375894848864E-01
2341.22   0.376074498282E-01
2341.58   0.376254554152E-01
2341.94   0.376435016961E-01
2342.30   0.376615887197E-01
2342.66   0.376797165349E-01
2343.02   0.376978851909E-01
2343.38   0.377160947368E-01
2343.74   0.377343452221E-01
2344.10   0.377526366964E-01
2344.46   0.377709692093E-01
2344.82   0.377893428108E-01
2345.18   0.378077575508E-01
2345.54   0.378262134795E-01
2345.90   0.378447106473E-01
2346.26   0.378632491046E-01
2346.62   0.378818289021E-01
2346.98   0.379004500905E-01
2347.34   0.379191127208E-01
2347.70   0.379378168441E-01
2348.06   0.379565625117E-01
2348.42   0.379753497750E-01
2348.78   0.379941786855E-01
2349.14   0.380130492949E-01
2349.50   0.380319616553E-01
2349.86   0.380509158185E-01
2350.23   0.380699118368E-01
2350.59   0.380889497626E-01
2350.95   0.381080296484E-01
2351.31   0.381271515468E-01
2351.67   0.381463155107E-01
2352.03   0.381655215931E-01
2352.39   0.381847698471E-01
2352.75   0.382040603261E-01
2353.11   0.382233930836E-01
2353.47   0.382427681731E-01
2353.83   0.382621856485E-01
2354.19   0.382816455637E-01
2354.55   0.383011479729E-01
2354.91   0.383206929303E-01
2355.27   0.383402804905E-01
2355.63   0.383599107079E-01
2355.99   0.383795836374E-01
2356.35   0.383992993340E-01
2356.71   0.384190578527E-01
2357.07   0.384388592488E-01
2357.43   0.384587035777E-01
2357.79   0.384785908951E-01
2358.15   0.384985212567E-01
2358.51   0.385184947184E-01
2358.87   0.385385113364E-01
2359.23   0.385585711668E-01
2359.59   0.385786742662E-01
2359.95   0.385988206911E-01
2360.31   0.386190104984E-01
2360.67   0.386392437448E-01
2361.03   0.386595204876E-01
2361.39   0.386798407840E-01
2361.75   0.387002046915E-01
2362.11   0.387206122677E-01
2362.47   0.387410635703E-01
2362.83   0.387615586574E-01
2363.19   0.387820975870E-01
2363.55   0.388026804175E-01
2363.91   0.388233072072E-01
2364.27   0.388439780149E-01
2364.63   0.388646928994E-01
2364.99   0.388854519197E-01
2365.35   0.389062551349E-01
2365.71   0.389271026043E-01
2366.07   0.389479943875E-01
2366.43   0.389689305442E-01
2366.79   0.389899111341E-01
2367.15   0.390109362175E-01
2367.51   0.390320058543E-01
2367.87   0.390531201051E-01
2368.23   0.390742790305E-01
2368.59   0.390954826910E-01
2368.95   0.391167311478E-01
2369.31   0.391380244618E-01
2369.67   0.391593626943E-01
2370.03   0.391807459069E-01
2370.39   0.392021741611E-01
2370.75   0.392236475187E-01
2371.11   0.392451660417E-01
2371.47   0.392667297923E-01
2371.83   0.392883388329E-01
2372.19   0.393099932260E-01
2372.55   0.393316930343E-01
2372.91   0.393534383207E-01
2373.27   0.393752291482E-01
2373.63   0.393970655803E-01
2373.99   0.394189476802E-01
2374.35   0.394408755116E-01
2374.71   0.394628491384E-01
2375.07   0.394848686246E-01
2375.43   0.395069340343E-01
2375.79   0.395290454318E-01
2376.15   0.395512028819E-01
2376.51   0.395734064491E-01
2376.87   0.395956561985E-01
2377.23   0.396179521951E-01
2377.59   0.396402945043E-01
2377.95   0.396626831915E-01
2378.31   0.396851183225E-01
2378.67   0.397075999631E-01
2379.03   0.397301281793E-01
2379.39   0.397527030375E-01
2379.75   0.397753246040E-01
2380.11   0.397979929456E-01
2380.47   0.398207081289E-01
2380.83   0.398434702211E-01
2381.19   0.398662792893E-01
2381.55   0.398891354010E-01
2381.91   0.399120386238E-01
2382.27   0.399349890253E-01
2382.63   0.399579866737E-01
2382.99   0.399810316371E-01
2383.35   0.400041239839E-01
2383.71   0.400272637826E-01
2384.07   0.400504511020E-01
2384.43   0.400736860111E-01
2384.79   0.400969685790E-01
2385.15   0.401202988751E-01
2385.51   0.401436769689E-01
2385.87   0.401671029303E-01
2386.23   0.401905768290E-01
2386.59   0.402140987354E-01
2386.95   0.402376687198E-01
2387.31   0.402612868526E-01
2387.67   0.402849532047E-01
2388.03   0.403086678470E-01
2388.39   0.403324308507E-01
2388.75   0.403562422872E-01
2389.11   0.403801022279E-01
2389.47   0.404040107447E-01
2389.83   0.404279679096E-01
2390.19   0.404519737946E-01
2390.55   0.404760284723E-01
2390.91   0.405001320151E-01
2391.27   0.405242844960E-01
2391.63   0.405484859878E-01
2391.99   0.405727365638E-01
2392.35   0.405970362974E-01
2392.71   0.406213852622E-01
2393.07   0.406457835320E-01
2393.43   0.406702311810E-01
2393.79   0.406947282833E-01
2394.15   0.407192749134E-01
2394.51   0.407438711460E-01
2394.87   0.407685170560E-01
2395.23   0.407932127184E-01
2395.59   0.408179582086E-01
2395.95   0.408427536021E-01
2396.31   0.408675989746E-01
2396.67   0.408924944021E-01
2397.03   0.409174399607E-01
2397.39   0.409424357269E-01
2397.75   0.409674817771E-01
2398.11   0.409925781883E-01
2398.47   0.410177250374E-01
2398.83   0.410429224017E-01
2399.19   0.410681703587E-01
2399.55   0.410934689860E-01
2399.91   0.411188183615E-01
2400.27   0.411442185635E-01
2400.63   0.411696696701E-01
2400.99   0.411951717599E-01
2401.35   0.412207249119E-01
2401.71   0.412463292048E-01
2402.07   0.412719847181E-01
2402.43   0.412976915311E-01
2402.79   0.413234497235E-01
2403.15   0.413492593752E-01
2403.51   0.413751205663E-01
2403.87   0.414010333772E-01
2404.23   0.414269978884E-01
2404.59   0.414530141808E-01
2404.95   0.414790823354E-01
2405.31   0.415052024334E-01
2405.67   0.415313745564E-01
2406.03   0.415575987859E-01
2406.39   0.415838752041E-01
2406.75   0.416102038930E-01
2407.11   0.416365849351E-01
2407.47   0.416630184129E-01
2407.83   0.416895044095E-01
2408.19   0.417160430077E-01
2408.55   0.417426342911E-01
2408.91   0.417692783432E-01
2409.27   0.417959752477E-01
2409.63   0.418227250887E-01
2409.99   0.418495279506E-01
2410.35   0.418763839177E-01
2410.71   0.419032930748E-01
2411.07   0.419302555069E-01
2411.43   0.419572712993E-01
2411.79   0.419843405374E-01
2412.15   0.420114633069E-01
2412.51   0.420386396938E-01
2412.87   0.420658697842E-01
2413.23   0.420931536645E-01
2413.59   0.421204914214E-01
2413.95   0.421478831419E-01
2414.31   0.421753289130E-01
2414.67   0.422028288222E-01
2415.03   0.422303829571E-01
2415.39   0.422579914056E-01
2415.75   0.422856542559E-01
2416.11   0.423133715962E-01
2416.47   0.423411435153E-01
2416.83   0.423689701020E-01
2417.19   0.423968514454E-01
2417.55   0.424247876349E-01
2417.91   0.424527787601E-01
2418.27   0.424808249109E-01
2418.63   0.425089261774E-01
2418.99   0.425370826501E-01
2419.35   0.425652944194E-01
2419.71   0.425935615763E-01
2420.07   0.426218842120E-01
2420.43   0.426502624178E-01
2420.79   0.426786962854E-01
2421.15   0.427071859066E-01
2421.51   0.427357313737E-01
2421.87   0.427643327791E-01
2422.23   0.427929902153E-01
2422.59   0.428217037755E-01
2422.95   0.428504735527E-01
2423.31   0.428792996404E-01
2423.67   0.429081821323E-01
2424.03   0.429371211224E-01
2424.39   0.429661167050E-01
2424.75   0.429951689745E-01
2425.11   0.430242780257E-01
2425.47   0.430534439537E-01
2425.83   0.430826668538E-01
2426.19   0.431119468214E-01
2426.55   0.431412839525E-01
2426.91   0.431706783431E-01
2427.27   0.432001300896E-01
2427.63   0.432296392887E-01
2427.99   0.432592060372E-01
2428.35   0.432888304323E-01
2428.71   0.433185125715E-01
2429.07   0.433482525525E-01
2429.43   0.433780504733E-01
2429.79   0.434079064322E-01
2430.15   0.434378205276E-01
2430.51   0.434677928585E-01
2430.87   0.434978235238E-01
2431.23   0.435279126231E-01
2431.59   0.435580602558E-01
2431.95   0.435882665220E-01
2432.31   0.436185315219E-01
2432.67   0.436488553559E-01
2433.03   0.436792381248E-01
2433.39   0.437096799297E-01
2433.75   0.437401808718E-01
2434.11   0.437707410529E-01
2434.47   0.438013605747E-01
2434.83   0.438320395395E-01
2435.19   0.438627780497E-01
2435.55   0.438935762081E-01
2435.91   0.439244341178E-01
2436.27   0.439553518820E-01
2436.63   0.439863296044E-01
2436.99   0.440173673888E-01
2437.35   0.440484653396E-01
2437.71   0.440796235611E-01
2438.07   0.441108421581E-01
2438.43   0.441421212357E-01
2438.79   0.441734608994E-01
2439.15   0.442048612547E-01
2439.51   0.442363224075E-01
2439.87   0.442678444642E-01
2440.23   0.442994275314E-01
2440.59   0.443310717157E-01
2440.95   0.443627771245E-01
2441.31   0.443945438651E-01
2441.67   0.444263720453E-01
2442.03   0.444582617731E-01
2442.39   0.444902131568E-01
2442.75   0.445222263053E-01
2443.11   0.445543013273E-01
2443.47   0.445864383321E-01
2443.83   0.446186374294E-01
2444.19   0.446508987290E-01
2444.55   0.446832223410E-01
2444.91   0.447156083760E-01
2445.27   0.447480569447E-01
2445.63   0.447805681583E-01
2445.99   0.448131421283E-01
2446.35   0.448457789662E-01
2446.71   0.448784787842E-01
2447.07   0.449112416946E-01
2447.43   0.449440678101E-01
2447.79   0.449769572437E-01
2448.15   0.450099101087E-01
2448.51   0.450429265186E-01
2448.87   0.450760065876E-01
2449.23   0.451091504297E-01
2449.59   0.451423581597E-01
2449.95   0.451756298923E-01
2450.32   0.452089657429E-01
2450.68   0.452423658269E-01
2451.04   0.452758302602E-01
2451.40   0.453093591591E-01
2451.76   0.453429526400E-01
2452.12   0.453766108199E-01
2452.48   0.454103338158E-01
2452.84   0.454441217453E-01
2453.20   0.454779747262E-01
2453.56   0.455118928766E-01
2453.92   0.455458763152E-01
2454.28   0.455799251606E-01
2454.64   0.456140395321E-01
2455.00   0.456482195492E-01
2455.36   0.456824653317E-01
2455.72   0.457167769997E-01
2456.08   0.457511546739E-01
2456.44   0.457855984749E-01
2456.80   0.458201085240E-01
2457.16   0.458546849428E-01
2457.52   0.458893278531E-01
2457.88   0.459240373771E-01
2458.24   0.459588136373E-01
2458.60   0.459936567567E-01
2458.96   0.460285668585E-01
2459.32   0.460635440663E-01
2459.68   0.460985885041E-01
2460.04   0.461337002961E-01
2460.40   0.461688795669E-01
2460.76   0.462041264416E-01
2461.12   0.462394410455E-01
2461.48   0.462748235042E-01
2461.84   0.463102739439E-01
2462.20   0.463457924909E-01
2462.56   0.463813792720E-01
2462.92   0.464170344143E-01
2463.28   0.464527580453E-01
2463.64   0.464885502929E-01
2464.00   0.465244112851E-01
2464.36   0.465603411506E-01
2464.72   0.465963400182E-01
2465.08   0.466324080174E-01
2465.44   0.466685452776E-01
2465.80   0.467047519290E-01
2466.16   0.467410281019E-01
2466.52   0.467773739270E-01
2466.88   0.468137895355E-01
2467.24   0.468502750588E-01
2467.60   0.468868306289E-01
2467.96   0.469234563779E-01
2468.32   0.469601524385E-01
2468.68   0.469969189436E-01
2469.04   0.470337560266E-01
2469.40   0.470706638213E-01
2469.76   0.471076424616E-01
2470.12   0.471446920822E-01
2470.48   0.471818128180E-01
2470.84   0.472190048040E-01
2471.20   0.472562681761E-01
2471.56   0.472936030702E-01
2471.92   0.473310096227E-01
2472.28   0.473684879704E-01
2472.64   0.474060382505E-01
2473.00   0.474436606006E-01
2473.36   0.474813551587E-01
2473.72   0.475191220630E-01
2474.08   0.475569614523E-01
2474.44   0.475948734658E-01
2474.80   0.476328582430E-01
2475.16   0.476709159239E-01
2475.52   0.477090466486E-01
2475.88   0.477472505581E-01
2476.24   0.477855277934E-01
2476.60   0.478238784960E-01
2476.96   0.478623028078E-01
2477.32   0.479008008712E-01
2477.68   0.479393728290E-01
2478.04   0.479780188242E-01
2478.40   0.480167390005E-01
2478.76   0.480555335017E-01
2479.12   0.480944024723E-01
2479.48   0.481333460570E-01
2479.84   0.481723644010E-01
2480.20   0.482114576500E-01
2480.56   0.482506259498E-01
2480.92   0.482898694471E-01
2481.28   0.483291882886E-01
2481.64   0.483685826216E-01
2482.00   0.484080525938E-01
2482.36   0.484475983533E-01
2482.72   0.484872200487E-01
2483.08   0.485269178289E-01
2483.44   0.485666918433E-01
2483.80   0.486065422417E-01
2484.16   0.486464691744E-01
2484.52   0.486864727920E-01
2484.88   0.487265532457E-01
2485.24   0.487667106869E-01
2485.60   0.488069452676E-01
2485.96   0.488472571403E-01
2486.32   0.488876464578E-01
2486.68   0.489281133734E-01
2487.04   0.489686580407E-01
2487.40   0.490092806140E-01
2487.76   0.490499812477E-01
2488.12   0.490907600971E-01
2488.48   0.491316173175E-01
2488.84   0.491725530649E-01
2489.20   0.492135674957E-01
2489.56   0.492546607667E-01
2489.92   0.492958330352E-01
2490.28   0.493370844589E-01
2490.64   0.493784151960E-01
2491.00   0.494198254051E-01
2491.36   0.494613152453E-01
2491.72   0.495028848763E-01
2492.08   0.495445344579E-01
2492.44   0.495862641507E-01
2492.80   0.496280741156E-01
2493.16   0.496699645140E-01
2493.52   0.497119355077E-01
2493.88   0.497539872592E-01
2494.24   0.497961199311E-01
2494.60   0.498383336867E-01
2494.96   0.498806286899E-01
2495.32   0.499230051047E-01
2495.68   0.499654630960E-01
2496.04   0.500080028287E-01
2496.40   0.500506244686E-01
2496.76   0.500933281818E-01
2497.12   0.501361141349E-01
2497.48   0.501789824949E-01
2497.84   0.502219334294E-01
2498.20   0.502649671065E-01
2498.56   0.503080836946E-01
2498.92   0.503512833629E-01
2499.28   0.503945662807E-01
2499.64   0.504379326182E-01
2500.00   0.504813825457E-01
2500.36   0.505249162343E-01
2500.72   0.505685338554E-01
2501.08   0.506122355810E-01
2501.44   0.506560215837E-01
2501.80   0.506998920363E-01
2502.16   0.507438471124E-01
2502.52   0.507878869859E-01
2502.88   0.508320118313E-01
2503.24   0.508762218237E-01
2503.60   0.509205171384E-01
2503.96   0.509648979516E-01
2504.32   0.510093644398E-01
2504.68   0.510539167799E-01
2505.04   0.510985551496E-01
2505.40   0.511432797270E-01
2505.76   0.511880906905E-01
2506.12   0.512329882194E-01
2506.48   0.512779724932E-01
2506.84   0.513230436921E-01
2507.20   0.513682019969E-01
2507.56   0.514134475886E-01
2507.92   0.514587806491E-01
2508.28   0.515042013606E-01
2508.64   0.515497099060E-01
2509.00   0.515953064685E-01
2509.36   0.516409912320E-01
2509.72   0.516867643810E-01
2510.08   0.517326261004E-01
2510.44   0.517785765756E-01
2510.80   0.518246159928E-01
2511.16   0.518707445385E-01
2511.52   0.519169623999E-01
2511.88   0.519632697645E-01
2512.24   0.520096668207E-01
2512.60   0.520561537571E-01
2512.96   0.521027307633E-01
2513.32   0.521493980290E-01
2513.68   0.521961557446E-01
2514.04   0.522430041012E-01
2514.40   0.522899432904E-01
2514.76   0.523369735043E-01
2515.12   0.523840949356E-01
2515.48   0.524313077775E-01
2515.84   0.524786122239E-01
2516.20   0.525260084692E-01
2516.56   0.525734967084E-01
2516.92   0.526210771369E-01
2517.28   0.526687499510E-01
2517.64   0.527165153474E-01
2518.00   0.527643735232E-01
2518.36   0.528123246765E-01
2518.72   0.528603690057E-01
2519.08   0.529085067097E-01
2519.44   0.529567379883E-01
2519.80   0.530050630416E-01
2520.16   0.530534820704E-01
2520.52   0.531019952763E-01
2520.88   0.531506028611E-01
2521.24   0.531993050274E-01
2521.60   0.532481019785E-01
2521.96   0.532969939182E-01
2522.32   0.533459810509E-01
2522.68   0.533950635816E-01
2523.04   0.534442417158E-01
2523.40   0.534935156600E-01
2523.76   0.535428856208E-01
2524.12   0.535923518057E-01
2524.48   0.536419144229E-01
2524.84   0.536915736811E-01
2525.20   0.537413297894E-01
2525.56   0.537911829580E-01
2525.92   0.538411333972E-01
2526.28   0.538911813185E-01
2526.64   0.539413269335E-01
2527.00   0.539915704547E-01
2527.36   0.540419120952E-01
2527.72   0.540923520687E-01
2528.08   0.541428905897E-01
2528.44   0.541935278730E-01
2528.80   0.542442641343E-01
2529.16   0.542950995900E-01
2529.52   0.543460344570E-01
2529.88   0.543970689527E-01
2530.24   0.544482032956E-01
2530.60   0.544994377044E-01
2530.96   0.545507723988E-01
2531.32   0.546022075989E-01
2531.68   0.546537435255E-01
2532.04   0.547053804003E-01
2532.40   0.547571184454E-01
2532.76   0.548089578836E-01
2533.12   0.548608989385E-01
2533.48   0.549129418343E-01
2533.84   0.549650867959E-01
2534.20   0.550173340487E-01
2534.56   0.550696838191E-01
2534.92   0.551221363340E-01
2535.28   0.551746918209E-01
2535.64   0.552273505081E-01
2536.00   0.552801126246E-01
2536.36   0.553329784001E-01
2536.72   0.553859480649E-01
2537.08   0.554390218499E-01
2537.44   0.554921999871E-01
2537.80   0.555454827088E-01
2538.16   0.555988702482E-01
2538.52   0.556523628391E-01
2538.88   0.557059607161E-01
2539.24   0.557596641145E-01
2539.60   0.558134732702E-01
2539.96   0.558673884199E-01
2540.32   0.559214098011E-01
2540.68   0.559755376519E-01
2541.04   0.560297722111E-01
2541.40   0.560841137183E-01
2541.76   0.561385624138E-01
2542.12   0.561931185387E-01
2542.48   0.562477823348E-01
2542.84   0.563025540445E-01
2543.20   0.563574339111E-01
2543.56   0.564124221785E-01
2543.92   0.564675190916E-01
2544.28   0.565227248957E-01
2544.64   0.565780398371E-01
2545.00   0.566334641628E-01
2545.36   0.566889981205E-01
2545.72   0.567446419586E-01
2546.08   0.568003959265E-01
2546.44   0.568562602741E-01
2546.80   0.569122352522E-01
2547.16   0.569683211123E-01
2547.52   0.570245181067E-01
2547.88   0.570808264885E-01
2548.24   0.571372465116E-01
2548.60   0.571937784305E-01
2548.96   0.572504225008E-01
2549.32   0.573071789785E-01
2549.68   0.573640481206E-01
2550.05   0.574210301850E-01
2550.41   0.574781254301E-01
2550.77   0.575353341154E-01
2551.13   0.575926565010E-01
2551.49   0.576500928478E-01
2551.85   0.577076434176E-01
2552.21   0.577653084729E-01
2552.57   0.578230882772E-01
2552.93   0.578809830945E-01
2553.29   0.579389931899E-01
2553.65   0.579971188293E-01
2554.01   0.580553602792E-01
2554.37   0.581137178070E-01
2554.73   0.581721916812E-01
2555.09   0.582307821707E-01
2555.45   0.582894895455E-01
2555.81   0.583483140765E-01
2556.17   0.584072560352E-01
2556.53   0.584663156941E-01
2556.89   0.585254933264E-01
2557.25   0.585847892064E-01
2557.61   0.586442036090E-01
2557.97   0.587037368102E-01
2558.33   0.587633890865E-01
2558.69   0.588231607156E-01
2559.05   0.588830519759E-01
2559.41   0.589430631467E-01
2559.77   0.590031945082E-01
2560.13   0.590634463414E-01
2560.49   0.591238189282E-01
2560.85   0.591843125514E-01
2561.21   0.592449274948E-01
2561.57   0.593056640428E-01
2561.93   0.593665224809E-01
2562.29   0.594275030954E-01
2562.65   0.594886061736E-01
2563.01   0.595498320037E-01
2563.37   0.596111808745E-01
2563.73   0.596726530762E-01
2564.09   0.597342488995E-01
2564.45   0.597959686361E-01
2564.81   0.598578125788E-01
2565.17   0.599197810212E-01
2565.53   0.599818742577E-01
2565.89   0.600440925838E-01
2566.25   0.601064362958E-01
2566.61   0.601689056910E-01
2566.97   0.602315010677E-01
2567.33   0.602942227251E-01
2567.69   0.603570709631E-01
2568.05   0.604200460830E-01
2568.41   0.604831483866E-01
2568.77   0.605463781770E-01
2569.13   0.606097357580E-01
2569.49   0.606732214345E-01
2569.85   0.607368355123E-01
2570.21   0.608005782982E-01
2570.57   0.608644501001E-01
2570.93   0.609284512265E-01
2571.29   0.609925819873E-01
2571.65   0.610568426931E-01
2572.01   0.611212336557E-01
2572.37   0.611857551876E-01
2572.73   0.612504076025E-01
2573.09   0.613151912151E-01
2573.45   0.613801063410E-01
2573.81   0.614451532969E-01
2574.17   0.615103324005E-01
2574.53   0.615756439703E-01
2574.89   0.616410883261E-01
2575.25   0.617066657886E-01
2575.61   0.617723766795E-01
2575.97   0.618382213216E-01
2576.33   0.619042000386E-01
2576.69   0.619703131553E-01
2577.05   0.620365609975E-01
2577.41   0.621029438922E-01
2577.77   0.621694621673E-01
2578.13   0.622361161518E-01
2578.49   0.623029061756E-01
2578.85   0.623698325699E-01
2579.21   0.624368956667E-01
2579.57   0.625040957994E-01
2579.93   0.625714333022E-01
2580.29   0.626389085104E-01
2580.65   0.627065217605E-01
2581.01   0.627742733899E-01
2581.37   0.628421637372E-01
2581.73   0.629101931422E-01
2582.09   0.629783619455E-01
2582.45   0.630466704891E-01
2582.81   0.631151191159E-01
2583.17   0.631837081700E-01
2583.53   0.632524379966E-01
2583.89   0.633213089418E-01
2584.25   0.633903213533E-01
2584.61   0.634594755794E-01
2584.97   0.635287719699E-01
2585.33   0.635982108754E-01
2585.69   0.636677926481E-01
2586.05   0.637375176408E-01
2586.41   0.638073862078E-01
2586.77   0.638773987045E-01
2587.13   0.639475554873E-01
2587.49   0.640178569139E-01
2587.85   0.640883033432E-01
2588.21   0.641588951350E-01
2588.57   0.642296326506E-01
2588.93   0.643005162523E-01
2589.29   0.643715463036E-01
2589.65   0.644427231691E-01
2590.01   0.645140472147E-01
2590.37   0.645855188076E-01
2590.73   0.646571383159E-01
2591.09   0.647289061092E-01
2591.45   0.648008225580E-01
2591.81   0.648728880343E-01
2592.17   0.649451029112E-01
2592.53   0.650174675630E-01
2592.89   0.650899823652E-01
2593.25   0.651626476945E-01
2593.61   0.652354639290E-01
2593.97   0.653084314480E-01
2594.33   0.653815506318E-01
2594.69   0.654548218623E-01
2595.05   0.655282455224E-01
2595.41   0.656018219963E-01
2595.77   0.656755516696E-01
2596.13   0.657494349291E-01
2596.49   0.658234721626E-01
2596.85   0.658976637597E-01
2597.21   0.659720101109E-01
2597.57   0.660465116080E-01
2597.93   0.661211686443E-01
2598.29   0.661959816143E-01
2598.65   0.662709509136E-01
2599.01   0.663460769395E-01
2599.37   0.664213600903E-01
2599.73   0.664968007657E-01
2600.09   0.665723993668E-01
2600.45   0.666481562959E-01
2600.81   0.667240719568E-01
2601.17   0.668001467544E-01
2601.53   0.668763810952E-01
2601.89   0.669527753870E-01
2602.25   0.670293300387E-01
2602.61   0.671060454609E-01
2602.97   0.671829220653E-01
2603.33   0.672599602651E-01
2603.69   0.673371604750E-01
2604.05   0.674145231108E-01
2604.41   0.674920485898E-01
2604.77   0.675697373308E-01
2605.13   0.676475897539E-01
2605.49   0.677256062805E-01
2605.85   0.678037873338E-01
2606.21   0.678821333378E-01
2606.57   0.679606447185E-01
2606.93   0.680393219030E-01
2607.29   0.681181653200E-01
2607.65   0.681971753993E-01
2608.01   0.682763525727E-01
2608.37   0.683556972730E-01
2608.73   0.684352099345E-01
2609.09   0.685148909932E-01
2609.45   0.685947408864E-01
2609.81   0.686747600528E-01
2610.17   0.687549489328E-01
2610.53   0.688353079680E-01
2610.89   0.689158376017E-01
2611.25   0.689965382787E-01
2611.61   0.690774104451E-01
2611.97   0.691584545487E-01
2612.33   0.692396710388E-01
2612.69   0.693210603662E-01
2613.05   0.694026229830E-01
2613.41   0.694843593432E-01
2613.77   0.695662699021E-01
2614.13   0.696483551166E-01
2614.49   0.697306154451E-01
